Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2013-09-14,Aston Villa,Newcastle,1,2,A,0,1,A,M Dean,10,17,1,8,9,11,4,2,1,4,0,0
2013-09-14,Everton,Chelsea,1,0,H,1,0,H,H Webb,11,22,5,5,10,12,5,7,0,4,0,0
2013-09-14,Fulham,West Brom,1,1,D,1,0,H,L Probert,12,12,2,4,9,12,4,5,0,1,0,0
2013-09-14,Hull,Cardiff,1,1,D,1,0,H,R Madley,18,10,5,2,8,8,6,2,1,2,0,0
2013-09-14,Man United,Crystal Palace,2,0,H,1,0,H,J Moss,19,4,7,0,8,11,10,1,1,2,0,1
2013-09-14,Stoke,Man City,0,0,D,0,0,D,M Clattenburg,11,10,3,3,13,11,2,4,1,1,0,0
2013-09-14,Sunderland,Arsenal,1,3,A,0,1,A,M Atkinson,17,14,2,6,12,10,6,7,1,2,0,0
2013-09-14,Tottenham,Norwich,2,0,H,1,0,H,L Mason,23,4,7,1,2,12,8,1,1,3,0,0
2013-09-15,Southampton,West Ham,0,0,D,0,0,D,A Marriner,15,6,5,1,12,10,10,4,1,3,0,0
2013-09-16,Swansea,Liverpool,2,2,D,1,2,A,M Oliver,17,12,8,5,7,10,3,7,2,3,0,0
2013-09-21,Chelsea,Fulham,2,0,H,0,0,D,A Marriner,26,4,10,1,11,9,13,3,0,0,0,0
2013-09-21,Liverpool,Southampton,0,1,A,0,0,D,N Swarbrick,10,12,5,7,6,9,6,6,0,1,0,0
2013-09-21,Newcastle,Hull,2,3,A,2,1,H,M Atkinson,15,12,2,5,11,8,3,3,1,1,0,0
2013-09-21,Norwich,Aston Villa,0,1,A,0,1,A,C Foy,12,16,1,4,15,10,7,4,1,0,0,0
2013-09-21,West Brom,Sunderland,3,0,H,1,0,H,P Dowd,13,7,4,0,9,10,5,6,0,2,0,0
2013-09-21,West Ham,Everton,2,3,A,1,0,H,L Mason,9,10,1,4,16,12,5,5,2,1,1,0
2013-09-22,Arsenal,Stoke,3,1,H,2,1,H,M Dean,16,9,8,3,8,15,6,7,0,2,0,0
2013-09-22,Cardiff,Tottenham,0,1,A,0,0,D,M Clattenburg,6,29,0,12,5,7,2,12,1,4,0,0
2013-09-22,Crystal Palace,Swansea,0,2,A,0,1,A,K Friend,9,15,1,7,13,9,6,7,2,2,0,0
2013-09-22,Man City,Man United,4,1,H,2,0,H,H Webb,18,14,5,3,8,12,8,4,1,2,0,0
2013-09-28,Aston Villa,Man City,3,2,H,0,1,A,M Jones,8,20,4,7,13,9,2,13,1,1,0,0
2013-09-28,Fulham,Cardiff,1,2,A,1,1,D,C Pawson,9,22,5,4,14,13,11,10,1,1,0,0
2013-09-28,Hull,West Ham,1,0,H,1,0,H,K Friend,9,18,2,5,11,12,6,6,1,2,0,0
2013-09-28,Man United,West Brom,1,2,A,0,0,D,M Oliver,14,12,6,4,10,14,5,8,3,2,0,0
2013-09-28,Southampton,Crystal Palace,2,0,H,0,0,D,M Atkinson,12,8,3,0,11,12,8,2,1,2,0,0
2013-09-28,Swansea,Arsenal,1,2,A,0,0,D,M Clattenburg,10,10,3,4,5,11,4,3,3,2,0,0
2013-09-28,Tottenham,Chelsea,1,1,D,1,0,H,M Dean,12,11,4,5,14,14,4,5,5,1,0,1
2013-09-29,Stoke,Norwich,0,1,A,0,1,A,A Taylor,8,8,1,3,14,12,7,3,2,1,0,0
2013-09-29,Sunderland,Liverpool,1,3,A,0,2,A,H Webb,23,15,5,6,8,10,10,8,2,1,0,0
2013-09-30,Everton,Newcastle,3,2,H,3,0,H,P Dowd,18,15,7,6,5,15,1,1,3,1,0,0
2013-10-05,Cardiff,Newcastle,1,2,A,0,2,A,K Friend,8,20,2,10,11,8,3,3,1,0,0,0
2013-10-05,Fulham,Stoke,1,0,H,0,0,D,R East,9,16,2,3,11,13,7,5,3,2,0,0
2013-10-05,Hull,Aston Villa,0,0,D,0,0,D,M Clattenburg,6,18,1,4,7,11,7,7,2,1,0,0
2013-10-05,Liverpool,Crystal Palace,3,1,H,3,0,H,A Taylor,13,11,7,2,11,6,11,3,2,1,0,0
2013-10-05,Man City,Everton,3,1,H,2,1,H,J Moss,12,6,6,4,15,10,8,1,5,4,0,0
2013-10-05,Sunderland,Man United,1,2,A,1,0,H,C Foy,6,13,2,6,15,13,4,4,2,4,0,0
2013-10-06,Norwich,Chelsea,1,3,A,0,1,A,N Swarbrick,14,22,3,8,12,9,4,6,1,1,0,0
2013-10-06,Southampton,Swansea,2,0,H,1,0,H,M Dean,12,17,4,7,13,8,7,4,3,1,0,0
2013-10-06,Tottenham,West Ham,0,3,A,0,0,D,L Probert,14,16,4,5,5,9,6,7,0,0,0,0
2013-10-06,West Brom,Arsenal,1,1,D,1,0,H,L Mason,12,14,4,5,6,11,6,2,1,2,0,0
2013-10-19,Arsenal,Norwich,4,1,H,1,0,H,L Probert,20,12,11,6,8,7,10,1,0,0,0,0
2013-10-19,Chelsea,Cardiff,4,1,H,1,1,D,A Taylor,20,13,7,3,12,5,6,9,1,2,0,0
2013-10-19,Everton,Hull,2,1,H,1,1,D,N Swarbrick,14,9,6,1,7,17,5,7,3,1,0,0
2013-10-19,Man United,Southampton,1,1,D,1,0,H,M Jones,12,18,5,7,10,19,4,4,2,3,0,0
2013-10-19,Newcastle,Liverpool,2,2,D,1,1,D,A Marriner,14,23,4,7,8,10,3,13,2,3,1,0
2013-10-19,Stoke,West Brom,0,0,D,0,0,D,H Webb,9,12,3,5,12,10,6,6,1,0,0,0
2013-10-19,Swansea,Sunderland,4,0,H,0,0,D,C Pawson,14,6,6,1,12,13,7,2,1,2,0,0
2013-10-19,West Ham,Man City,1,3,A,0,1,A,M Oliver,11,16,2,9,7,12,5,5,1,2,0,0
2013-10-20,Aston Villa,Tottenham,0,2,A,0,1,A,P Dowd,15,13,2,6,13,12,4,7,3,4,0,0
2013-10-21,Crystal Palace,Fulham,1,4,A,1,2,A,L Mason,14,9,4,6,10,13,5,7,0,1,0,0
2013-10-26,Aston Villa,Everton,0,2,A,0,0,D,A Taylor,14,15,3,4,14,8,8,6,0,2,0,0
2013-10-26,Crystal Palace,Arsenal,0,2,A,0,0,D,C Foy,13,10,4,4,12,8,4,3,0,0,0,1
2013-10-26,Liverpool,West Brom,4,1,H,2,0,H,J Moss,18,15,7,3,14,11,3,9,0,2,0,0
2013-10-26,Man United,Stoke,3,2,H,1,2,A,L Mason,19,10,5,5,8,18,12,2,2,6,0,0
2013-10-26,Norwich,Cardiff,0,0,D,0,0,D,M Jones,31,6,10,4,8,10,13,2,1,1,0,0
2013-10-26,Southampton,Fulham,2,0,H,2,0,H,A Marriner,20,1,6,0,12,8,10,3,0,2,0,0
2013-10-27,Chelsea,Man City,2,1,H,1,0,H,H Webb,12,15,4,6,11,15,3,6,2,3,0,0
2013-10-27,Sunderland,Newcastle,2,1,H,1,0,H,L Probert,8,16,4,4,13,14,5,3,1,1,0,0
2013-10-27,Swansea,West Ham,0,0,D,0,0,D,P Dowd,10,15,5,4,12,14,9,6,1,3,0,0
2013-10-27,Tottenham,Hull,1,0,H,0,0,D,M Oliver,15,10,6,4,13,10,6,4,3,3,0,0
2013-11-02,Arsenal,Liverpool,2,0,H,1,0,H,M Atkinson,12,12,7,4,11,7,3,5,2,1,0,0
2013-11-02,Fulham,Man United,1,3,A,0,3,A,L Probert,15,10,6,4,6,12,4,4,2,1,0,0
2013-11-02,Hull,Sunderland,1,0,H,1,0,H,A Marriner,25,9,2,1,17,11,4,2,2,0,0,2
2013-11-02,Man City,Norwich,7,0,H,4,0,H,P Dowd,27,7,9,1,6,9,10,3,1,1,0,0
2013-11-02,Newcastle,Chelsea,2,0,H,0,0,D,L Mason,15,13,8,2,13,11,3,8,2,2,0,0
2013-11-02,Stoke,Southampton,1,1,D,1,1,D,C Foy,9,10,3,2,13,13,5,5,3,1,0,0
2013-11-02,West Brom,Crystal Palace,2,0,H,1,0,H,N Swarbrick,9,12,4,4,11,9,10,3,0,1,0,0
2013-11-02,West Ham,Aston Villa,0,0,D,0,0,D,H Webb,17,8,4,2,8,15,5,1,0,2,0,0
2013-11-03,Cardiff,Swansea,1,0,H,0,0,D,M Dean,9,10,3,3,11,7,6,3,1,1,0,1
2013-11-03,Everton,Tottenham,0,0,D,0,0,D,K Friend,8,16,1,6,11,9,7,4,4,1,0,0
2013-11-09,Aston Villa,Cardiff,2,0,H,0,0,D,M Atkinson,17,8,6,2,10,3,5,3,1,1,0,0
2013-11-09,Chelsea,West Brom,2,2,D,1,0,H,L Probert,17,11,7,3,11,15,9,4,3,7,0,0
2013-11-09,Crystal Palace,Everton,0,0,D,0,0,D,C Pawson,9,15,2,2,16,8,4,7,1,0,0,0
2013-11-09,Liverpool,Fulham,4,0,H,3,0,H,M Jones,32,4,10,1,13,9,9,3,0,1,0,0
2013-11-09,Norwich,West Ham,3,1,H,0,1,A,J Moss,15,12,6,4,12,11,4,2,1,1,0,0
2013-11-09,Southampton,Hull,4,1,H,3,0,H,H Webb,15,10,7,2,10,15,6,5,1,2,0,0
2013-11-10,Man United,Arsenal,1,0,H,1,0,H,M Oliver,5,10,2,2,12,11,5,6,2,3,0,0
2013-11-10,Sunderland,Man City,1,0,H,1,0,H,M Dean,5,24,2,4,6,13,0,14,0,1,0,0
2013-11-10,Swansea,Stoke,3,3,D,0,2,A,R Madley,17,6,6,3,12,15,14,3,5,3,0,0
2013-11-10,Tottenham,Newcastle,0,1,A,0,1,A,C Foy,31,8,14,4,5,15,11,4,1,2,0,0
2013-11-23,Arsenal,Southampton,2,0,H,1,0,H,M Clattenburg,9,10,4,4,10,14,5,6,0,3,0,0
2013-11-23,Everton,Liverpool,3,3,D,1,2,A,P Dowd,18,11,12,5,16,15,6,7,4,3,0,0
2013-11-23,Fulham,Swansea,1,2,A,0,0,D,A Marriner,9,21,3,5,11,9,8,8,3,1,0,0
2013-11-23,Hull,Crystal Palace,0,1,A,0,0,D,A Taylor,15,9,2,2,8,11,11,4,2,1,0,1
2013-11-23,Newcastle,Norwich,2,1,H,2,0,H,M Dean,21,10,5,2,8,7,6,5,0,1,0,0
2013-11-23,Stoke,Sunderland,2,0,H,1,0,H,K Friend,17,11,5,3,11,5,3,7,2,1,0,1
2013-11-23,West Ham,Chelsea,0,3,A,0,2,A,C Foy,8,20,1,8,12,10,8,4,0,0,0,0
2013-11-24,Cardiff,Man United,2,2,D,1,2,A,N Swarbrick,14,16,4,5,15,14,2,8,4,2,0,0
2013-11-24,Man City,Tottenham,6,0,H,3,0,H,M Atkinson,15,13,10,5,7,11,4,7,1,3,0,0
2013-11-25,West Brom,Aston Villa,2,2,D,2,0,H,M Oliver,11,15,4,7,9,14,4,2,1,2,0,0
2013-11-30,Aston Villa,Sunderland,0,0,D,0,0,D,N Swarbrick,13,7,4,1,14,12,7,6,2,1,0,0
2013-11-30,Cardiff,Arsenal,0,3,A,0,1,A,L Mason,10,15,4,6,6,8,3,3,0,3,0,0
2013-11-30,Everton,Stoke,4,0,H,1,0,H,M Jones,22,4,12,3,9,16,9,3,0,3,0,0
2013-11-30,Newcastle,West Brom,2,1,H,1,0,H,P Dowd,14,14,6,1,15,15,3,3,1,2,0,0
2013-11-30,Norwich,Crystal Palace,1,0,H,1,0,H,C Foy,10,13,3,3,12,14,5,4,1,2,0,0
2013-11-30,West Ham,Fulham,3,0,H,0,0,D,M Atkinson,23,10,12,0,11,8,6,3,3,2,0,0
2013-12-01,Chelsea,Southampton,3,1,H,0,1,A,M Oliver,16,9,7,1,15,14,8,4,1,4,0,0
2013-12-01,Hull,Liverpool,3,1,H,1,1,D,H Webb,12,9,4,4,10,16,2,6,2,0,0,0
2013-12-01,Man City,Swansea,3,0,H,1,0,H,M Clattenburg,22,9,7,4,7,8,5,4,1,0,0,0
2013-12-01,Tottenham,Man United,2,2,D,1,1,D,M Dean,10,8,4,3,9,15,7,7,1,3,0,0
2013-12-03,Crystal Palace,West Ham,1,0,H,1,0,H,L Mason,10,11,5,2,10,9,3,4,1,2,0,0
2013-12-04,Arsenal,Hull,2,0,H,1,0,H,A Marriner,20,7,7,2,9,6,11,1,0,0,0,0
2013-12-04,Fulham,Tottenham,1,2,A,0,0,D,M Clattenburg,16,18,6,5,7,16,9,7,2,1,0,0
2013-12-04,Liverpool,Norwich,5,1,H,3,0,H,A Taylor,28,14,12,5,10,6,4,0,3,1,0,0
2013-12-04,Man United,Everton,0,1,A,0,0,D,M Atkinson,18,15,6,4,12,12,7,4,2,0,0,0
2013-12-04,Southampton,Aston Villa,2,3,A,0,1,A,J Moss,21,6,9,3,9,13,8,2,3,2,0,0
2013-12-04,Stoke,Cardiff,0,0,D,0,0,D,M Oliver,17,14,2,3,11,12,2,5,2,2,0,0
2013-12-04,Sunderland,Chelsea,3,4,A,1,2,A,P Dowd,12,19,3,5,15,14,6,5,4,3,0,0
2013-12-04,Swansea,Newcastle,3,0,H,1,0,H,H Webb,13,14,5,3,4,8,5,1,0,2,0,0
2013-12-04,West Brom,Man City,2,3,A,0,2,A,C Foy,12,15,1,5,8,10,3,3,1,1,0,0
2013-12-07,Crystal Palace,Cardiff,2,0,H,1,0,H,M Jones,19,10,5,2,9,12,8,3,0,0,0,0
2013-12-07,Liverpool,West Ham,4,1,H,1,0,H,M Oliver,32,8,9,1,9,12,8,4,0,3,0,1
2013-12-07,Man United,Newcastle,0,1,A,0,0,D,A Marriner,8,9,4,3,11,18,4,4,0,2,0,0
2013-12-07,Southampton,Man City,1,1,D,1,1,D,A Taylor,15,13,4,3,6,9,5,4,0,2,0,0
2013-12-07,Stoke,Chelsea,3,2,H,1,1,D,J Moss,9,15,3,6,14,8,5,2,4,1,0,0
2013-12-07,Sunderland,Tottenham,1,2,A,1,1,D,L Mason,11,22,4,5,14,9,4,10,2,0,0,0
2013-12-07,West Brom,Norwich,0,2,A,0,1,A,M Clattenburg,26,8,12,3,10,6,10,3,1,3,0,0
2013-12-08,Arsenal,Everton,1,1,D,0,0,D,H Webb,11,12,5,4,13,11,3,2,0,4,0,0
2013-12-08,Fulham,Aston Villa,2,0,H,2,0,H,M Dean,22,10,10,2,12,13,4,7,0,2,0,0
2013-12-09,Swansea,Hull,1,1,D,0,1,A,M Atkinson,11,9,2,2,8,7,12,1,3,3,0,0
2013-12-14,Cardiff,West Brom,1,0,H,0,0,D,H Webb,11,12,3,2,16,12,8,6,2,1,0,0
2013-12-14,Chelsea,Crystal Palace,2,1,H,2,1,H,M Clattenburg,16,10,7,5,13,7,3,1,2,1,0,0
2013-12-14,Everton,Fulham,4,1,H,1,0,H,A Taylor,22,16,7,3,10,7,12,2,1,2,0,0
2013-12-14,Hull,Stoke,0,0,D,0,0,D,M Dean,13,11,4,2,11,13,7,5,1,0,0,0
2013-12-14,Man City,Arsenal,6,3,H,2,1,H,M Atkinson,22,12,7,6,12,6,8,8,2,1,0,0
2013-12-14,Newcastle,Southampton,1,1,D,1,0,H,M Jones,16,8,5,3,10,16,11,3,1,2,0,0
2013-12-14,West Ham,Sunderland,0,0,D,0,0,D,A Marriner,11,19,2,6,11,5,2,9,1,0,0,0
2013-12-15,Aston Villa,Man United,0,3,A,0,2,A,C Foy,17,14,6,5,15,8,3,4,4,2,0,0
2013-12-15,Norwich,Swansea,1,1,D,1,1,D,M Oliver,16,10,3,2,12,11,8,5,0,3,0,0
2013-12-15,Tottenham,Liverpool,0,5,A,0,2,A,J Moss,9,21,0,10,17,15,2,9,3,0,1,0
2013-12-21,Crystal Palace,Newcastle,0,3,A,0,2,A,N Swarbrick,9,13,4,6,11,14,3,7,1,2,0,0
2013-12-21,Fulham,Man City,2,4,A,0,2,A,K Friend,12,17,5,10,7,15,4,4,1,1,0,0
2013-12-21,Liverpool,Cardiff,3,1,H,3,0,H,L Probert,27,10,7,3,11,13,9,5,2,0,0,0
2013-12-21,Man United,West Ham,3,1,H,2,0,H,M Jones,21,4,8,1,7,16,8,2,1,4,0,0
2013-12-21,Stoke,Aston Villa,2,1,H,0,0,D,C Pawson,12,14,2,4,13,17,6,7,1,5,0,0
2013-12-21,Sunderland,Norwich,0,0,D,0,0,D,M Atkinson,18,14,4,5,13,10,6,7,2,1,1,0
2013-12-21,West Brom,Hull,1,1,D,0,1,A,J Moss,14,6,3,3,8,15,9,2,2,1,0,0
2013-12-22,Southampton,Tottenham,2,3,A,1,1,D,C Foy,12,13,5,3,10,18,2,5,1,1,0,0
2013-12-22,Swansea,Everton,1,2,A,0,0,D,L Mason,13,14,3,6,11,10,4,8,1,0,0,0
2013-12-23,Arsenal,Chelsea,0,0,D,0,0,D,M Dean,7,13,2,4,7,11,8,6,2,1,0,0
2013-12-26,Aston Villa,Crystal Palace,0,1,A,0,0,D,H Webb,10,12,4,7,11,8,7,5,2,2,0,0
2013-12-26,Cardiff,Southampton,0,3,A,0,3,A,A Marriner,9,11,0,6,11,13,6,3,1,2,0,0
2013-12-26,Chelsea,Swansea,1,0,H,1,0,H,M Jones,19,8,7,1,14,9,13,7,1,0,0,0
2013-12-26,Everton,Sunderland,0,1,A,0,1,A,L Probert,26,13,9,6,11,7,11,2,1,0,1,0
2013-12-26,Hull,Man United,2,3,A,2,2,D,M Oliver,17,13,5,4,12,14,6,5,2,2,0,1
2013-12-26,Man City,Liverpool,2,1,H,2,1,H,L Mason,20,12,6,5,10,9,7,6,1,3,0,0
2013-12-26,Newcastle,Stoke,5,1,H,1,1,D,M Atkinson,27,11,8,3,10,8,8,2,1,1,0,2
2013-12-26,Norwich,Fulham,1,2,A,1,1,D,J Moss,12,15,3,7,14,10,5,4,3,0,0,0
2013-12-26,Tottenham,West Brom,1,1,D,1,1,D,A Taylor,20,7,3,4,8,12,12,2,3,2,0,0
2013-12-26,West Ham,Arsenal,1,3,A,0,0,D,P Dowd,12,29,5,8,11,6,0,10,1,1,0,0
2013-12-28,Aston Villa,Swansea,1,1,D,1,1,D,R East,7,17,3,3,13,9,2,8,3,2,0,0
2013-12-28,Cardiff,Sunderland,2,2,D,1,0,H,C Foy,16,21,7,9,14,10,6,6,3,2,0,0
2013-12-28,Hull,Fulham,6,0,H,0,0,D,R Madley,21,5,13,2,11,9,6,1,0,0,0,0
2013-12-28,Man City,Crystal Palace,1,0,H,0,0,D,A Marriner,23,9,4,4,12,7,12,5,1,1,0,0
2013-12-28,Norwich,Man United,0,1,A,0,0,D,P Dowd,15,7,4,3,11,10,8,3,4,3,0,0
2013-12-28,West Ham,West Brom,3,3,D,1,2,A,M Dean,16,22,6,7,10,13,6,5,3,2,0,0
2013-12-29,Chelsea,Liverpool,2,1,H,2,1,H,H Webb,11,8,5,4,17,17,4,2,4,1,0,0
2013-12-29,Everton,Southampton,2,1,H,1,0,H,M Clattenburg,9,12,4,2,9,14,2,3,2,4,0,0
2013-12-29,Newcastle,Arsenal,0,1,A,0,0,D,L Probert,11,11,3,5,10,8,4,1,0,3,0,0
2013-12-29,Tottenham,Stoke,3,0,H,1,0,H,K Friend,20,2,7,1,6,14,6,1,2,2,0,0
2014-01-01,Arsenal,Cardiff,2,0,H,0,0,D,J Moss,28,8,6,2,6,11,12,2,1,2,0,0
2014-01-01,Crystal Palace,Norwich,1,1,D,1,1,D,M Dean,13,8,4,5,12,10,9,4,2,1,0,1
2014-01-01,Fulham,West Ham,2,1,H,1,1,D,M Clattenburg,30,11,11,3,6,5,12,4,2,1,0,1
2014-01-01,Liverpool,Hull,2,0,H,1,0,H,C Pawson,17,10,6,0,15,15,3,4,1,2,0,0
2014-01-01,Man United,Tottenham,1,2,A,0,1,A,H Webb,16,9,6,4,7,7,13,2,2,1,0,0
2014-01-01,Southampton,Chelsea,0,3,A,0,0,D,M Atkinson,12,11,2,5,13,10,6,8,4,1,0,0
2014-01-01,Stoke,Everton,1,1,D,0,0,D,A Marriner,10,16,4,4,16,11,2,5,4,1,0,0
2014-01-01,Sunderland,Aston Villa,0,1,A,0,1,A,M Jones,17,13,1,5,8,11,10,2,4,3,0,0
2014-01-01,Swansea,Man City,2,3,A,1,1,D,P Dowd,15,14,4,4,5,10,8,6,2,5,0,0
2014-01-01,West Brom,Newcastle,1,0,H,0,0,D,L Mason,13,9,4,3,7,15,3,4,0,0,0,1
2014-01-11,Cardiff,West Ham,0,2,A,0,1,A,L Mason,19,10,7,3,7,16,8,7,1,3,0,1
2014-01-11,Everton,Norwich,2,0,H,1,0,H,K Friend,23,12,5,3,7,14,10,5,1,2,0,0
2014-01-11,Fulham,Sunderland,1,4,A,0,2,A,M Dean,17,10,5,6,15,13,10,6,3,3,0,0
2014-01-11,Hull,Chelsea,0,2,A,0,0,D,M Clattenburg,10,14,2,5,12,7,1,7,2,1,0,0
2014-01-11,Man United,Swansea,2,0,H,0,0,D,C Foy,16,13,5,2,9,10,3,5,0,2,0,0
2014-01-11,Southampton,West Brom,1,0,H,0,0,D,H Webb,18,4,5,2,11,17,4,4,1,2,0,0
2014-01-11,Tottenham,Crystal Palace,2,0,H,0,0,D,M Oliver,10,14,4,2,12,12,5,11,1,2,0,0
2014-01-12,Newcastle,Man City,0,2,A,0,1,A,M Jones,13,14,5,6,18,15,5,6,4,2,0,0
2014-01-12,Stoke,Liverpool,3,5,A,2,2,D,A Taylor,13,13,4,9,10,8,11,2,1,1,0,0
2014-01-13,Aston Villa,Arsenal,1,2,A,0,2,A,N Swarbrick,11,8,5,4,12,9,3,5,2,2,0,0
2014-01-18,Arsenal,Fulham,2,0,H,0,0,D,L Probert,22,8,8,2,5,7,4,4,0,0,0,0
2014-01-18,Crystal Palace,Stoke,1,0,H,0,0,D,M Clattenburg,12,17,6,2,9,13,4,3,0,2,0,0
2014-01-18,Liverpool,Aston Villa,2,2,D,1,2,A,J Moss,14,12,6,3,14,18,2,3,1,4,0,0
2014-01-18,Man City,Cardiff,4,2,H,2,1,H,N Swarbrick,24,7,9,6,6,5,10,7,2,0,0,0
2014-01-18,Norwich,Hull,1,0,H,0,0,D,H Webb,25,10,4,0,8,16,10,8,1,2,0,1
2014-01-18,Sunderland,Southampton,2,2,D,1,2,A,C Foy,10,17,5,8,8,8,4,7,2,0,0,0
2014-01-18,West Ham,Newcastle,1,3,A,1,2,A,A Marriner,11,19,2,9,9,6,4,3,0,0,0,0
2014-01-19,Chelsea,Man United,3,1,H,2,0,H,P Dowd,13,10,6,4,15,21,5,4,1,3,0,1
2014-01-19,Swansea,Tottenham,1,3,A,0,1,A,M Atkinson,13,11,3,5,6,9,8,2,2,1,0,0
2014-01-20,West Brom,Everton,1,1,D,0,1,A,M Oliver,14,13,6,4,16,12,4,2,3,2,0,0
2014-01-28,Crystal Palace,Hull,1,0,H,1,0,H,R East,13,13,3,4,14,8,8,3,4,0,0,1
2014-01-28,Liverpool,Everton,4,0,H,3,0,H,M Atkinson,20,18,9,4,11,13,5,8,0,3,0,0
2014-01-28,Man United,Cardiff,2,0,H,1,0,H,C Pawson,17,7,5,1,9,9,5,5,0,1,0,0
2014-01-28,Norwich,Newcastle,0,0,D,0,0,D,C Foy,9,22,2,3,13,7,7,7,1,1,1,1
2014-01-28,Southampton,Arsenal,2,2,D,1,0,H,L Mason,13,7,5,4,11,4,7,5,1,1,0,1
2014-01-28,Swansea,Fulham,2,0,H,0,0,D,M Oliver,14,15,7,4,14,9,5,8,1,1,0,0
2014-01-29,Aston Villa,West Brom,4,3,H,3,3,D,M Clattenburg,10,12,6,4,15,10,3,3,1,3,0,0
2014-01-29,Chelsea,West Ham,0,0,D,0,0,D,N Swarbrick,39,1,9,1,12,11,13,3,1,3,0,0
2014-01-29,Sunderland,Stoke,1,0,H,1,0,H,R Madley,16,14,6,5,16,15,2,3,2,2,0,1
2014-01-29,Tottenham,Man City,1,5,A,0,1,A,A Marriner,4,24,2,10,11,10,3,5,1,4,1,0
2014-02-01,Cardiff,Norwich,2,1,H,0,1,A,M Clattenburg,14,27,5,6,8,9,7,14,1,4,0,0
2014-02-01,Everton,Aston Villa,2,1,H,0,1,A,R Madley,13,4,6,1,4,18,13,1,1,0,0,0
